"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display.Value","Numeric","Low","High","Comments"
"MDG_0000000007","PUBLISHED",1976,"AMR","VEN","FMLE",47.1,47.13046,NA,NA,NA
"MDG_0000000007","PUBLISHED",1971,"AMR","VEN","BTSX",60.4,60.44712,NA,NA,NA
"MDG_0000000007","PUBLISHED",1970,"AMR","VEN","BTSX",62.3,62.26517,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"AMR","VEN","MLE",74.6,74.59685,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"AMR","VEN","MLE",84.6,84.64547,NA,NA,NA
"MDG_0000000007","PUBLISHED",1954,"AMR","VEN","FMLE",95.1,95.0842,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"WPR","VNM","BTSX",21.5,21.52148,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"WPR","VNM","MLE",26.3,26.32886,NA,NA,NA
"MDG_0000000007","PUBLISHED",2011,"WPR","VNM","MLE",26.6,26.61023,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"WPR","VNM","MLE",28.6,28.56932,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","VNM","FMLE",24.8,24.8075,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","VNM","BTSX",41.4,41.42067,NA,NA,NA
"MDG_0000000007","PUBLISHED",1989,"WPR","VNM","MLE",61.6,61.57829,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"WPR","VNM","FMLE",54.5,54.49946,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"WPR","VNM","MLE",72.8,72.82957,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"WPR","VNM","BTSX",79.9,79.90178,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"WPR","VNM","MLE",94.8,94.8183,NA,NA,NA
"MDG_0000000007","PUBLISHED",2016,"WPR","VUT","FMLE",25.7,25.65745,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"WPR","VUT","BTSX",29.4,29.44161,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","VUT","MLE",31,30.95784,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","VUT","FMLE",28.5,28.4933,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","VUT","FMLE",29.3,29.29115,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"WPR","VUT","BTSX",39.5,39.51151,NA,NA,NA
"MDG_0000000007","PUBLISHED",1983,"WPR","VUT","MLE",59,59.03313,NA,NA,NA
"MDG_0000000007","PUBLISHED",1972,"WPR","VUT","FMLE",95.3,95.30733,NA,NA,NA
"MDG_0000000007","PUBLISHED",1966,"WPR","VUT","BTSX",127.3,127.25143,NA,NA,NA
"MDG_0000000007","PUBLISHED",1965,"WPR","VUT","BTSX",132,132.03124,NA,NA,NA
"MDG_0000000007","PUBLISHED",1961,"WPR","VUT","MLE",154.6,154.60544,NA,NA,NA
"MDG_0000000007","PUBLISHED",1960,"WPR","VUT","MLE",158.5,158.5314,NA,NA,NA
"MDG_0000000007","PUBLISHED",1955,"WPR","VUT","FMLE",165.3,165.29422,NA,NA,NA
"MDG_0000000007","PUBLISHED",1954,"WPR","VUT","FMLE",168.6,168.64723,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"WPR","WSM","MLE",20.8,20.77251,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","WSM","FMLE",19.1,19.07905,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"WPR","WSM","MLE",23,23.03334,NA,NA,NA
"MDG_0000000007","PUBLISHED",1999,"WPR","WSM","FMLE",19.8,19.76426,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","WSM","BTSX",26.2,26.21606,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"WPR","WSM","BTSX",27.2,27.20132,NA,NA,NA
"MDG_0000000007","PUBLISHED",1988,"WPR","WSM","MLE",35.1,35.09669,NA,NA,NA
"MDG_0000000007","PUBLISHED",2012,"EMR","YEM","FMLE",51,50.97217,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"EMR","YEM","BTSX",68.4,68.43278,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"EMR","YEM","MLE",94.8,94.77598,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"EMR","YEM","FMLE",106.5,106.49379,NA,NA,NA
"MDG_0000000007","PUBLISHED",1984,"EMR","YEM","BTSX",162.4,162.4209,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"EMR","YEM","MLE",227.6,227.555,NA,NA,NA
"MDG_0000000007","PUBLISHED",1973,"EMR","YEM","FMLE",283.6,283.60491,NA,NA,NA
"MDG_0000000007","PUBLISHED",1967,"EMR","YEM","BTSX",363.9,363.86425,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","ZAF","MLE",42.7,42.67716,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZAF","MLE",44.4,44.43745,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"AFR","ZAF","FMLE",60.9,60.90403,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZAF","BTSX",77.4,77.4165,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","ZAF","MLE",70,69.98671,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","ZAF","MLE",62.3,62.25017,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","ZAF","FMLE",63.5,63.47326,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AFR","ZAF","FMLE",66.5,66.47985,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","ZAF","BTSX",92,92.02696,NA,NA,NA
"MDG_0000000007","PUBLISHED",1979,"AFR","ZAF","BTSX",97.1,97.05536,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AFR","ZAF","MLE",127.1,127.11385,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZAF","MLE",134.1,134.11146,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AFR","ZMB","FMLE",61.5,61.5271,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZMB","BTSX",142.1,142.08765,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","ZMB","MLE",181.7,181.74471,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","ZMB","BTSX",175.4,175.43448,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"AFR","ZMB","MLE",184.2,184.19125,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"AFR","ZMB","FMLE",177.8,177.81521,NA,NA,NA
"MDG_0000000007","PUBLISHED",1991,"AFR","ZMB","FMLE",177.9,177.9033,NA,NA,NA
"MDG_0000000007","PUBLISHED",1986,"AFR","ZMB","BTSX",173.6,173.58176,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AFR","ZMB","BTSX",168.8,168.82472,NA,NA,NA
"MDG_0000000007","PUBLISHED",1975,"AFR","ZMB","MLE",163,162.97732,NA,NA,NA
"MDG_0000000007","PUBLISHED",1969,"AFR","ZMB","FMLE",176.2,176.22489,NA,NA,NA
"MDG_0000000007","PUBLISHED",1964,"AFR","ZMB","FMLE",183.7,183.69187,NA,NA,NA
"MDG_0000000007","PUBLISHED",1963,"AFR","ZMB","BTSX",194.7,194.69834,NA,NA,NA
"MDG_0000000007","PUBLISHED",1959,"AFR","ZMB","MLE",218.5,218.47671,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AFR","ZMB","MLE",222.8,222.75884,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","ZWE","FMLE",56.8,56.84597,NA,NA,NA
"MDG_0000000007","PUBLISHED",2007,"AFR","ZWE","BTSX",100.1,100.06238,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AFR","ZWE","MLE",109.5,109.45651,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"AFR","ZWE","FMLE",96.9,96.8666,NA,NA,NA
"MDG_0000000007","PUBLISHED",1985,"AFR","ZWE","BTSX",82.4,82.40761,NA,NA,NA
"MDG_0000000007","PUBLISHED",1980,"AFR","ZWE","MLE",115,114.96908,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZWE","FMLE",104,104.0262,NA,NA,NA
"MDG_0000000007","PUBLISHED",1974,"AFR","ZWE","MLE",120.7,120.74334,NA,NA,NA
"MDG_0000000007","PUBLISHED",1968,"AFR","ZWE","BTSX",119.4,119.40976,NA,NA,NA
"MDG_0000000007","PUBLISHED",1958,"AFR","ZWE","MLE",168.3,168.34954,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"AMR","","FMLE",12.1,12.13447,NA,NA,NA
"MDG_0000000007","PUBLISHED",2018,"EMR","","FMLE",43.5,43.53974,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"AFR","","BTSX",78.1,78.14939,NA,NA,NA
"MDG_0000000007","PUBLISHED",2017,"SEAR","","MLE",35.6,35.55184,NA,NA,NA
"MDG_0000000007","PUBLISHED",2015,"EMR","","FMLE",47.4,47.40778,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"AMR","","BTSX",15,15.00678,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"EMR","","BTSX",52.3,52.31451,NA,NA,NA
"MDG_0000000007","PUBLISHED",2014,"WPR","","MLE",15.5,15.54189,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"AFR","","MLE",94.4,94.41138,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"SEAR","","FMLE",44.8,44.79847,NA,NA,NA
"MDG_0000000007","PUBLISHED",2013,"WPR","","FMLE",13.8,13.8327,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"AMR","","MLE",21.1,21.05138,NA,NA,NA
"MDG_0000000007","PUBLISHED",2010,"WPR","","FMLE",16.3,16.33897,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"AFR","","FMLE",96.9,96.91424,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"SEAR","","BTSX",55.4,55.38417,NA,NA,NA
"MDG_0000000007","PUBLISHED",2009,"WPR","","BTSX",18.9,18.9194,NA,NA,NA
"MDG_0000000007","PUBLISHED",2008,"GLOBAL","","MLE",57.5,57.47892,NA,NA,NA
"MDG_0000000007","PUBLISHED",2006,"AMR","","FMLE",17.5,17.47565,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"AFR","","BTSX",124,123.96246,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"SEAR","","BTSX",67.3,67.31695,NA,NA,NA
"MDG_0000000007","PUBLISHED",2005,"SEAR","","MLE",65.7,65.7257,NA,NA,NA
"MDG_0000000007","PUBLISHED",2004,"GLOBAL","","FMLE",63.8,63.83752,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"AMR","","BTSX",23.6,23.57688,NA,NA,NA
"MDG_0000000007","PUBLISHED",2002,"WPR","","MLE",32.9,32.90317,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"AFR","","BTSX",146.6,146.61899,NA,NA,NA
"MDG_0000000007","PUBLISHED",2001,"SEAR","","FMLE",82.3,82.28656,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"EUR","","FMLE",19.2,19.15137,NA,NA,NA
"MDG_0000000007","PUBLISHED",2000,"GLOBAL","","BTSX",76.4,76.4126,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"AFR","","MLE",169.2,169.23873,NA,NA,NA
"MDG_0000000007","PUBLISHED",1998,"WPR","","FMLE",36.4,36.36102,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"SEAR","","BTSX",94.5,94.4987,NA,NA,NA
"MDG_0000000007","PUBLISHED",1997,"SEAR","","FMLE",96.8,96.76132,NA,NA,NA
"MDG_0000000007","PUBLISHED",1996,"EUR","","MLE",28.6,28.61277,NA,NA,NA
"MDG_0000000007","PUBLISHED",1995,"AMR","","MLE",36.9,36.88054,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AFR","","FMLE",163.9,163.87236,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"AMR","","FMLE",32.2,32.20347,NA,NA,NA
"MDG_0000000007","PUBLISHED",1994,"WPR","","BTSX",46.1,46.0715,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"AFR","","BTSX",173.2,173.2381,NA,NA,NA
"MDG_0000000007","PUBLISHED",1993,"GLOBAL","","MLE",91.9,91.8937,NA,NA,NA
"MDG_0000000007","PUBLISHED",1992,"EUR","","FMLE",26.7,26.74422,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AFR","","BTSX",176.9,176.93702,NA,NA,NA
"MDG_0000000007","PUBLISHED",1990,"AMR","","BTSX",42.9,42.90695,NA,NA,NA
